session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
62bbfe8cbe1a341178826034,616d50472a9af48a47847e01,AWAITING REVIEW,2022-06-29 07:26:08.561000,2022-06-29 07:48:13.074000,1324.513,29,173,1,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"Afrikaans, English",South Africa,Female,No
62bc03380d9832bba4822fee,5f5e2b126352f0691ad71e33,AWAITING REVIEW,2022-06-29 07:46:00.267000,2022-06-29 08:17:53.108000,1912.841,21,227,0,100,,8F964E17,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Italy,Male,Yes
62bc03b4a5b5cd6239617967,61651b30bdd751cfd39a1b81,AWAITING REVIEW,2022-06-29 07:48:16.779000,2022-06-29 08:17:40.171000,1763.392,24,135,1,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"English, Afrikaans",South Africa,Male,Yes
62bc0615caf5d97252f358bc,615d8ac74e143515e642e7d0,AWAITING REVIEW,2022-06-29 07:59:30.630000,2022-06-29 08:41:43.906000,2533.276,32,68,0,100,,8F964E17,Hungary,Hungary,Full-Time,Hungarian,"English, Hungarian",Hungary,Male,No
62bc08e07392ca1a086a7e01,6165e0b51a883e9db8cc7146,AWAITING REVIEW,2022-06-29 08:10:08.887000,2022-06-29 08:34:15.046000,1446.159,37,176,0,100,,8F964E17,Greece,Denmark,Full-Time,Greek,"Greek, English",Greece,Female,No
62bc0aa2a2e9688dca460d79,613bd3a683a2ac56a4119aa6,AWAITING REVIEW,2022-06-29 08:18:14.583000,2022-06-29 08:51:21.639000,1987.056,26,176,0,100,,8F964E17,Mexico,Mexico,Unemployed (and job seeking),Spanish,"English, Spanish, French",Mexico,Female,No
62bc181634b24eecf49a7c12,610cda1332fb63830158c55d,RETURNED,2022-06-29 09:15:02.782000,,48801.790577,20,306,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bc1818c0dd6da28def5bb5,61717173748006894b2b54ff,AWAITING REVIEW,2022-06-29 09:19:00.423000,2022-06-29 10:16:24.250000,3443.827,18,288,0,100,,8F964E17,Hungary,Hungary,Other,Hungarian,"Hungarian, English",Hungary,Male,Yes
62bc1b9ac8db9ad9e1fb6881,601129f77e0c21000b0c408a,TIMED-OUT,2022-06-29 09:40:00.859000,,47303.739304,23,419,0,100,,,South Africa,South Africa,Full-Time,English,"Afrikaans, English",South Africa,Male,Yes
62bc31c6aa9d6170df95c442,5f9aba6600cdf11f1c9b915c,RETURNED,2022-06-29 11:04:38.794000,,42225.816403,27,650,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bc3b3d22e728ce4bf89c35,602d29200724e36ae7a9def2,AWAITING REVIEW,2022-06-29 11:45:19.831000,2022-06-29 12:31:48.996000,2789.165,37,287,8,98,,8F964E17,DATA EXPIRED,South Africa,DATA EXPIRED,French,"Chinese, English, French, Spanish, Arabic",DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
62bc48d4b9e7c43da2942e2f,5f3aee04e30eac7cb73b416e,AWAITING REVIEW,2022-06-29 12:43:00.053000,2022-06-29 13:26:25.295000,2605.242,24,307,2,100,,8F964E17,Poland,Poland,Full-Time,Polish,"English, French, German, Italian, Polish",Poland,Male,No
